Date,Open,High,Low,Close,Volume,asset,ticker,daily_return,log_return,volatility_20d,ma_20,ma_50,signal,position,strategy_return_before_cost,turnover,spread_cost_rate,transaction_cost,slippage_cost,total_cost,strategy_return_after_cost,cumulative_return_before_cost,cumulative_return_after_cost,equity_curve_after_cost,running_peak_after_cost,drawdown_after_cost
2024-02-20,0.6530783176422119,0.6578099131584167,0.652239978313446,0.6530783176422119,0,AUDUSD,AUDUSD=X,-0.0010906390025015034,-0.001091234182008402,0.005135909393237973,0.6540414184331894,0.6643092691898346,0,0.0,-0.0,0.0,7e-05,0.0,0.0,0.0,-0.0,-0.19497248286797653,-0.20712771323205914,0.7928722867679409,1.0096390084112332,-0.21469725301560627
2024-02-21,0.6553500890731812,0.657418966293335,0.6540500521659851,0.6553500890731812,0,AUDUSD,AUDUSD=X,0.0034785589562533747,0.0034725227641637367,0.005171476006639062,0.6538774192333221,0.6642870700359345,0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,-0.19497248286797653,-0.20712771323205914,0.7928722867679409,1.0096390084112332,-0.21469725301560627
2024-02-22,0.6553199887275696,0.6595301628112793,0.6541099548339844,0.6553199887275696,0,AUDUSD,AUDUSD=X,-4.5930177035802267e-05,-4.593123185868246e-05,0.005163559871265443,0.6537599295377732,0.664063469171524,0,0.0,-0.0,0.0,7e-05,0.0,0.0,0.0,-0.0,-0.19497248286797653,-0.20712771323205914,0.7928722867679409,1.0096390084112332,-0.21469725301560627
2024-02-23,0.6559101939201355,0.6583001613616943,0.6551620364189148,0.6559101939201355,0,AUDUSD,AUDUSD=X,0.0009006366396848708,0.0009002313098581713,0.005156852940473124,0.6536260396242142,0.663776308298111,0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,-0.19497248286797653,-0.20712771323205914,0.7928722867679409,1.0096390084112332,-0.21469725301560627
2024-02-26,0.6563919186592102,0.6564479470252991,0.653351366519928,0.6565384864807129,0,AUDUSD,AUDUSD=X,0.0009578941849071043,0.0009574356970375812,0.00515823795843086,0.6535599589347839,0.6635092568397521,0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,-0.19497248286797653,-0.20712771323205914,0.7928722867679409,1.0096390084112332,-0.21469725301560627
2024-02-27,0.6539598107337952,0.6566100120544434,0.6526401042938232,0.6539598107337952,0,AUDUSD,AUDUSD=X,-0.003927684058158354,-0.003935417665942637,0.00505596518459744,0.6531869769096375,0.6631810212135315,0,0.0,-0.0,0.0,7e-05,0.0,0.0,0.0,-0.0,-0.19497248286797653,-0.20712771323205914,0.7928722867679409,1.0096390084112332,-0.21469725301560627
2024-02-28,0.6543898582458496,0.6550998091697693,0.6489999890327454,0.6543898582458496,0,AUDUSD,AUDUSD=X,0.0006576054139655341,0.0006573892862712663,0.005030783085426537,0.6529324650764465,0.6627428209781647,0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,-0.19497248286797653,-0.20712771323205914,0.7928722867679409,1.0096390084112332,-0.21469725301560627
2024-02-29,0.6494700312614441,0.6530198454856873,0.6487301588058472,0.6494700312614441,0,AUDUSD,AUDUSD=X,-0.0075181895355065365,-0.007546593576648775,0.005179639152675899,0.6525984287261963,0.6622525882720948,0,0.0,-0.0,0.0,7e-05,0.0,0.0,0.0,-0.0,-0.19497248286797653,-0.20712771323205914,0.7928722867679409,1.0096390084112332,-0.21469725301560627
2024-03-01,0.6498401165008545,0.6533300280570984,0.6490901708602905,0.6498401165008545,0,AUDUSD,AUDUSD=X,0.0005698265071469866,0.0005696642176711664,0.005152050053072183,0.6522159427404404,0.6616557848453521,0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,-0.19497248286797653,-0.20712771323205914,0.7928722867679409,1.0096390084112332,-0.21469725301560627
2024-03-04,0.6527883410453796,0.6536998748779297,0.6511001586914062,0.6527883410453796,0,AUDUSD,AUDUSD=X,0.004536846017448415,0.00452658555328154,0.004690500887338327,0.652329957485199,0.6610939741134644,0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,-0.19497248286797653,-0.20712771323205914,0.7928722867679409,1.0096390084112332,-0.21469725301560627
2024-03-05,0.6507620811462402,0.652103066444397,0.6479411721229553,0.6507620811462402,0,AUDUSD,AUDUSD=X,-0.0031040074886976576,-0.003108834912103133,0.004661396073918837,0.6524665951728821,0.6604971992969513,0,0.0,-0.0,0.0,7e-05,0.0,0.0,0.0,-0.0,-0.19497248286797653,-0.20712771323205914,0.7928722867679409,1.0096390084112332,-0.21469725301560627
2024-03-06,0.6503900289535522,0.658059298992157,0.6493101716041565,0.6503900289535522,0,AUDUSD,AUDUSD=X,-0.0005717176883334174,-0.0005718811812084762,0.004324741921684331,0.6523377239704132,0.6598573982715606,0,0.0,-0.0,0.0,7e-05,0.0,0.0,0.0,-0.0,-0.19497248286797653,-0.20712771323205914,0.7928722867679409,1.0096390084112332,-0.21469725301560627
2024-03-07,0.6566298604011536,0.662510097026825,0.656469464302063,0.6566298604011536,0,AUDUSD,AUDUSD=X,0.009593983870941125,0.009548253863662915,0.004835393757804989,0.6525598138570785,0.659280594587326,0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,-0.19497248286797653,-0.20712771323205914,0.7928722867679409,1.0096390084112332,-0.21469725301560627
2024-03-08,0.6621301770210266,0.6666600108146667,0.6614601016044617,0.6621301770210266,0,AUDUSD,AUDUSD=X,0.00837658618892645,0.008341697288690634,0.00505101718918946,0.6531783252954483,0.6588705933094025,0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,-0.19497248286797653,-0.20712771323205914,0.7928722867679409,1.0096390084112332,-0.21469725301560627
2024-03-11,0.6624314785003662,0.6629101634025574,0.6597198247909546,0.6624314785003662,0,AUDUSD,AUDUSD=X,0.0004550487046144358,0.0004549452013508105,0.0049895707436701945,0.6536719828844071,0.658478239774704,0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,-0.19497248286797653,-0.20712771323205914,0.7928722867679409,1.0096390084112332,-0.21469725301560627
2024-03-12,0.6615506410598755,0.663670003414154,0.6585901975631714,0.6615506410598755,0,AUDUSD,AUDUSD=X,-0.0013297034773842586,-0.0013305883175234606,0.005011386249847689,0.6541050225496292,0.6580882441997528,0,0.0,-0.0,0.0,7e-05,0.0,0.0,0.0,-0.0,-0.19497248286797653,-0.20712771323205914,0.7928722867679409,1.0096390084112332,-0.21469725301560627
2024-03-13,0.6607297658920288,0.6627001762390137,0.6600499153137207,0.6607297658920288,0,AUDUSD,AUDUSD=X,-0.0012408349669672525,-0.001241605440094156,0.004140932348079032,0.6548745155334472,0.6577714431285858,0,0.0,-0.0,0.0,7e-05,0.0,0.0,0.0,-0.0,-0.19497248286797653,-0.20712771323205914,0.7928722867679409,1.0096390084112332,-0.21469725301560627
2024-03-14,0.6627599000930786,0.663140058517456,0.6571899652481079,0.6627599000930786,0,AUDUSD,AUDUSD=X,0.0030725635590354017,0.0030678528823922233,0.003936155572715331,0.6555185198783875,0.6575546360015869,0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,-0.19497248286797653,-0.20712771323205914,0.7928722867679409,1.0096390084112332,-0.21469725301560627
2024-03-15,0.6579297780990601,0.657912015914917,0.6553294658660889,0.6579297780990601,0,AUDUSD,AUDUSD=X,-0.007287891125187573,-0.007314577541229205,0.004271427887129414,0.6557875156402588,0.6573000454902649,0,0.0,-0.0,0.0,7e-05,0.0,0.0,0.0,-0.0,-0.19497248286797653,-0.20712771323205914,0.7928722867679409,1.0096390084112332,-0.21469725301560627
2024-03-18,0.6557978987693787,0.6574997901916504,0.6554712057113647,0.6557978987693787,0,AUDUSD,AUDUSD=X,-0.003240283994807136,-0.003245545083011359,0.004331808152815979,0.6558878421783447,0.6569831776618957,0,0.0,-0.0,0.0,7e-05,0.0,0.0,0.0,-0.0,-0.19497248286797653,-0.20712771323205914,0.7928722867679409,1.0096390084112332,-0.21469725301560627
2024-03-19,0.655750572681427,0.6570500731468201,0.6504399180412292,0.655750572681427,0,AUDUSD,AUDUSD=X,-7.216565963452659e-05,-7.216826370102538e-05,0.00432228173470312,0.6560214549303055,0.6566581869125366,0,0.0,-0.0,0.0,7e-05,0.0,0.0,0.0,-0.0,-0.19497248286797653,-0.20712771323205914,0.7928722867679409,1.0096390084112332,-0.21469725301560627
2024-03-20,0.6526401042938232,0.6541934013366699,0.6511900424957275,0.6526401042938232,0,AUDUSD,AUDUSD=X,-0.004743371210313652,-0.004754656697177778,0.004385880100251235,0.6558859556913376,0.6563415849208831,0,0.0,-0.0,0.0,7e-05,0.0,0.0,0.0,-0.0,-0.19497248286797653,-0.20712771323205914,0.7928722867679409,1.0096390084112332,-0.21469725301560627
2024-03-21,0.6597799062728882,0.6634401082992554,0.6562299728393555,0.6597799062728882,0,AUDUSD,AUDUSD=X,0.010939876253529324,0.010880468688869906,0.005044426689500834,0.6561089515686035,0.656129184961319,0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,-0.19497248286797653,-0.20712771323205914,0.7928722867679409,1.0096390084112332,-0.21469725301560627
2024-03-22,0.657418966293335,0.6578081846237183,0.6511010527610779,0.657418966293335,0,AUDUSD,AUDUSD=X,-0.0035783750870653774,-0.0035847927857267097,0.005117645585076522,0.6561843901872635,0.6558805680274964,1,0.0,-0.0,0.0,7e-05,0.0,0.0,0.0,-0.0,-0.19497248286797653,-0.20712771323205914,0.7928722867679409,1.0096390084112332,-0.21469725301560627
2024-03-25,0.6515804529190063,0.6547999382019043,0.651088297367096,0.6515804529190063,0,AUDUSD,AUDUSD=X,-0.00888096278579753,-0.008920633587060982,0.005492743505146664,0.6559364885091782,0.6555339813232421,1,1.0,-0.00888096278579753,1.0,7e-05,7e-05,0.0005492743505146664,0.0006192743505146664,-0.009500237136312198,-0.20212190228916904,-0.21466018797516473,0.7853398120248353,1.0096390084112332,-0.2221578153357554
2024-03-26,0.6538896560668945,0.6560999751091003,0.653190016746521,0.6538896560668945,0,AUDUSD,AUDUSD=X,0.003544003104364535,0.003537737923546064,0.00549174180659615,0.6559329807758332,0.6553109753131866,1,1.0,0.003544003104364535,0.0,7e-05,0.0,0.0,0.0,0.003544003104364535,-0.19929421983397744,-0.21187694124336764,0.7881230587566324,1.0096390084112332,-0.21940114021859958
2024-03-27,0.6538982391357422,0.6538999080657959,0.6512901782989502,0.6538982391357422,0,AUDUSD,AUDUSD=X,1.3126173151745135e-05,1.3126087004288188e-05,0.005489625712123749,0.6559083998203278,0.6552111399173737,1,1.0,1.3126173151745135e-05,0.0,7e-05,0.0,0.0,0.0,1.3126173151745135e-05,-0.1992837096312634,-0.21186659620363357,0.7881334037963664,1.0096390084112332,-0.2193908939428041
2024-03-28,0.6521999835968018,0.6541998386383057,0.6486001014709473,0.6521999835968018,0,AUDUSD,AUDUSD=X,-0.0025971251141232443,-0.002600503494204006,0.0052406508519195405,0.6560448974370956,0.6551511442661285,1,1.0,-0.0025971251141232443,0.0,7e-05,0.0,0.0,0.0,-0.0025971251141232443,-0.2013632700182677,-0.2139134772599125,0.7860865227400875,1.0096390084112332,-0.2214182334564585
2024-03-29,0.6516780853271484,0.6535400748252869,0.6509302258491516,0.6516780853271484,0,AUDUSD,AUDUSD=X,-0.0008002120251140443,-0.0008005323656615858,0.005244828040893912,0.6561367958784103,0.6550190150737762,1,1.0,-0.0008002120251140443,0.0,7e-05,0.0,0.0,0.0,-0.0008002120251140443,-0.2020023487332968,-0.21454251314818917,0.7854574868518108,1.0096390084112332,-0.22204126394858115
2024-04-01,0.6533001661300659,0.6539999842643738,0.6481099724769592,0.6533001661300659,0,AUDUSD,AUDUSD=X,0.0024890829374799583,0.002485990301367255,0.005174283124436951,0.6561623871326446,0.6548940598964691,1,1.0,0.0024890829374799583,0.0,7e-05,0.0,0.0,0.0,0.0024890829374799583,-0.20001606639537983,-0.21258744431955046,0.7874125556804495,1.0096390084112332,-0.2201048601326121
2024-04-02,0.6487903594970703,0.6523199677467346,0.6485500931739807,0.6487903594970703,0,AUDUSD,AUDUSD=X,-0.006903115699036455,-0.006927052424474548,0.005362548476138184,0.6560638010501861,0.6547286677360534,1,1.0,-0.006903115699036455,0.0,7e-05,0.0,0.0,0.0,-0.006903115699036455,-0.20553844804642285,-0.21802304429428654,0.7819769557057135,1.0096390084112332,-0.22548856651623284
2024-04-03,0.651439905166626,0.6561998128890991,0.6503701210021973,0.651439905166626,0,AUDUSD,AUDUSD=X,0.004083824043886075,0.004075507867986275,0.005443171838314979,0.6561162948608399,0.6545848643779755,1,1.0,0.004083824043886075,0.0,7e-05,0.0,0.0,0.0,0.004083824043886075,-0.20229400685861176,-0.21482958800081076,0.7851704119991892,1.0096390084112332,-0.22232559810190722
2024-04-04,0.6568998694419861,0.6619009971618652,0.656579852104187,0.6568998694419861,0,AUDUSD,AUDUSD=X,0.008381378285328589,0.008346449565846905,0.005337520626885429,0.6561297953128815,0.6545694661140442,1,1.0,0.008381378285328589,0.0,7e-05,0.0,0.0,0.0,0.008381378285328589,-0.19560813116962006,-0.2082487777593982,0.7917512222406018,1.0096390084112332,-0.21580761475678267
2024-04-05,0.6587702035903931,0.6594130992889404,0.6550204157829285,0.6587702035903931,0,AUDUSD,AUDUSD=X,0.002847213457350506,0.0028431678224860703,0.005016189215215306,0.6559617966413498,0.6545731103420258,1,1.0,0.002847213457350506,0.0,7e-05,0.0,0.0,0.0,0.002847213457350506,-0.19331785581570293,-0.20599449302456108,0.7940055069754389,1.0096390084112332,-0.2135748516443664
2024-04-08,0.6570215821266174,0.6612007021903992,0.6560298204421997,0.6570215821266174,0,AUDUSD,AUDUSD=X,-0.0026543724264476154,-0.0026579015193380065,0.005041557327028609,0.6556913018226623,0.6545563399791717,1,1.0,-0.0026543724264476154,0.0,7e-05,0.0,0.0,0.0,-0.0026543724264476154,-0.19545909065613332,-0.20810207934872427,0.7918979206512757,1.0096390084112332,-0.21566231687362658
2024-04-09,0.6604998111724854,0.6643701791763306,0.6599100828170776,0.6604998111724854,0,AUDUSD,AUDUSD=X,0.005293934233651321,0.005279970623757872,0.005192420399018808,0.6556387603282928,0.6545379471778869,1,1.0,0.005293934233651321,0.0,7e-05,0.0,0.0,0.0,0.005293934233651321,-0.19119990399378484,-0.20390982383703116,0.7960901761629688,1.0096390084112332,-0.21151008476218103
2024-04-10,0.662850022315979,0.6634001135826111,0.6506701707839966,0.662850022315979,0,AUDUSD,AUDUSD=X,0.0035582313631878915,0.003551915834944154,0.005245916732276415,0.6557447731494903,0.6546053457260131,1,1.0,0.0035582313631878915,0.0,7e-05,0.0,0.0,0.0,0.0035582313631878915,-0.1883220061256261,-0.20107715080428235,0.7989228491957177,1.0096390084112332,-0.2087044552162245
2024-04-11,0.6507201194763184,0.6552702188491821,0.6502800583839417,0.6507201194763184,0,AUDUSD,AUDUSD=X,-0.01829961896550758,-0.018469128146329696,0.006620845589251727,0.6551427841186523,0.6544967329502106,1,1.0,-0.01829961896550758,0.0,7e-05,0.0,0.0,0.0,-0.01829961896550758,-0.2031754041362147,-0.2156971345274017,0.7843028654725983,1.0096390084112332,-0.22318486217487143
2024-04-12,0.6540607213973999,0.6542999744415283,0.6464700698852539,0.6540607213973999,0,AUDUSD,AUDUSD=X,0.005133700067196267,0.0051205675554150875,0.006572054785565693,0.6549493312835694,0.6544281506538391,1,1.0,0.005133700067196267,0.0,7e-05,0.0,0.0,0.0,0.005133700067196267,-0.1990847456548852,-0.21167075885422282,0.7883292411457772,1.0096390084112332,-0.2191969262496195
2024-04-15,0.6475803256034851,0.6495193243026733,0.645439863204956,0.6475803256034851,0,AUDUSD,AUDUSD=X,-0.009907942155690685,-0.009957352455067065,0.006891771623964968,0.6545384526252747,0.6543695962429047,1,1.0,-0.009907942155690685,0.0,7e-05,0.0,0.0,0.0,-0.009907942155690685,-0.20702016766654685,-0.21948147937513474,0.7805185206248653,1.0096390084112332,-0.22693307793932382
2024-04-16,0.644250214099884,0.6442717909812927,0.6397993564605713,0.644250214099884,0,AUDUSD,AUDUSD=X,-0.005142391409896141,-0.0051556590089393475,0.00696391313958494,0.6539634346961976,0.6542940139770508,0,1.0,-0.005142391409896141,0.0,7e-05,0.0,0.0,0.0,-0.005142391409896141,-0.2110979803445593,-0.2234952111108609,0.7765047888891391,1.0096390084112332,-0.23090849063860341
2024-04-17,0.6412801146507263,0.6438001394271851,0.6403893232345581,0.6412801146507263,0,AUDUSD,AUDUSD=X,-0.00461016447360818,-0.004620824056081398,0.006960067378877408,0.6533954352140426,0.6540602672100068,0,0.0,-0.0,1.0,7e-05,7e-05,0.0006960067378877408,0.0007660067378877408,-0.0007660067378877408,-0.2110979803445593,-0.2240900190111521,0.7759099809888479,1.0096390084112332,-0.2314976199168266
2024-04-18,0.6439813375473022,0.645799994468689,0.6426500082015991,0.6439813375473022,0,AUDUSD,AUDUSD=X,0.004212235550212107,0.004203388920072772,0.0065079292579562934,0.6526055067777634,0.6538961327075958,0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,-0.2110979803445593,-0.2240900190111521,0.7759099809888479,1.0096390084112332,-0.2314976199168266
2024-04-19,0.6424699425697327,0.6431798934936523,0.6365599632263184,0.6424699425697327,0,AUDUSD,AUDUSD=X,-0.0023469546234460292,-0.0023497130382096384,0.00648995284707547,0.6518580555915833,0.6537503325939178,0,0.0,-0.0,0.0,7e-05,0.0,0.0,0.0,-0.0,-0.2110979803445593,-0.2240900190111521,0.7759099809888479,1.0096390084112332,-0.2314976199168266
2024-04-22,0.6425620317459106,0.645490288734436,0.6425099968910217,0.6425991654396057,0,AUDUSD,AUDUSD=X,0.0002011344987691288,0.00020111427393772668,0.006231616944565471,0.6514089912176132,0.6535511493682862,0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,-0.2110979803445593,-0.2240900190111521,0.7759099809888479,1.0096390084112332,-0.2314976199168266
2024-04-23,0.6452862024307251,0.6490978002548218,0.6441298723220825,0.6452862024307251,0,AUDUSD,AUDUSD=X,0.004181513353322064,0.004172795121511896,0.006255917687075619,0.6509788185358047,0.653399076461792,0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,-0.2110979803445593,-0.2240900190111521,0.7759099809888479,1.0096390084112332,-0.2314976199168266
2024-04-24,0.6488901376724243,0.6529000401496887,0.648349940776825,0.6488901376724243,0,AUDUSD,AUDUSD=X,0.005585018288200683,0.005569479901496771,0.006408886354133111,0.6507284134626389,0.6534700810909271,0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,-0.2110979803445593,-0.2240900190111521,0.7759099809888479,1.0096390084112332,-0.2314976199168266
2024-04-25,0.6496999263763428,0.6535998582839966,0.6486400961875916,0.6496999263763428,0,AUDUSD,AUDUSD=X,0.0012479596420176264,0.0012471815876366108,0.006396053962976525,0.6506034106016159,0.6534664833545685,0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,-0.2110979803445593,-0.2240900190111521,0.7759099809888479,1.0096390084112332,-0.2314976199168266
2024-04-26,0.6523199677467346,0.6554798483848572,0.6517999768257141,0.6523199677467346,0,AUDUSD,AUDUSD=X,0.004032694577949192,0.004024585059997999,0.006462043794355627,0.6506355047225952,0.6534618854522705,0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,-0.2110979803445593,-0.2240900190111521,0.7759099809888479,1.0096390084112332,-0.2314976199168266
2024-04-29,0.6541398763656616,0.6587181091308594,0.6536998748779297,0.6541398763656616,0,AUDUSD,AUDUSD=X,0.0027899017490042866,0.0027860171964557757,0.006468319838857135,0.650677490234375,0.6534688556194306,0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,-0.2110979803445593,-0.2240900190111521,0.7759099809888479,1.0096390084112332,-0.2314976199168266
2024-04-30,0.6561899185180664,0.6566001176834106,0.6486809253692627,0.6561899185180664,0,AUDUSD,AUDUSD=X,0.0031339507442882386,0.003129050156784798,0.006284421645628971,0.6510474681854248,0.6535310876369477,0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,-0.2110979803445593,-0.2240900190111521,0.7759099809888479,1.0096390084112332,-0.2314976199168266
2024-05-01,0.6478001475334167,0.6497299671173096,0.6466398239135742,0.6478001475334167,0,AUDUSD,AUDUSD=X,-0.012785583484118512,-0.01286802249773051,0.006892875348712251,0.6508654803037643,0.6533800888061524,0,0.0,-0.0,0.0,7e-05,0.0,0.0,0.0,-0.0,-0.2110979803445593,-0.2240900190111521,0.7759099809888479,1.0096390084112332,-0.2314976199168266
2024-05-02,0.653190016746521,0.6548101902008057,0.6516597867012024,0.653190016746521,0,AUDUSD,AUDUSD=X,0.008320265491798429,0.008285842887871072,0.006888856555427596,0.650679987668991,0.6533374893665314,0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,-0.2110979803445593,-0.2240900190111521,0.7759099809888479,1.0096390084112332,-0.2314976199168266
2024-05-03,0.6571398973464966,0.6650899648666382,0.6565001010894775,0.6571398973464966,0,AUDUSD,AUDUSD=X,0.00604706210858752,0.006028852003398075,0.007001074433681377,0.6505984723567962,0.6533620834350586,0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,-0.2110979803445593,-0.2240900190111521,0.7759099809888479,1.0096390084112332,-0.2314976199168266
2024-05-06,0.6609079837799072,0.6637999415397644,0.6605800986289978,0.6609079837799072,0,AUDUSD,AUDUSD=X,0.005734070399052049,0.005717693192925834,0.007090716645567607,0.6507927924394608,0.6534494733810425,0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,-0.2110979803445593,-0.2240900190111521,0.7759099809888479,1.0096390084112332,-0.2314976199168266
2024-05-07,0.6623920202255249,0.6641998291015625,0.6587198972702026,0.6623920202255249,0,AUDUSD,AUDUSD=X,0.0022454509281761847,0.0022429336707884442,0.0070104556078142526,0.6508874028921128,0.6536181175708771,0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,-0.2110979803445593,-0.2240900190111521,0.7759099809888479,1.0096390084112332,-0.2314976199168266
2024-05-08,0.6589199900627136,0.6594130992889404,0.6558598279953003,0.6589199900627136,0,AUDUSD,AUDUSD=X,-0.005241654574324683,-0.005255440239895553,0.007062339455066218,0.6506909012794495,0.6537087202072144,0,0.0,-0.0,0.0,7e-05,0.0,0.0,0.0,-0.0,-0.2110979803445593,-0.2240900190111521,0.7759099809888479,1.0096390084112332,-0.2314976199168266
2024-05-09,0.657680094242096,0.6612098813056946,0.6565901637077332,0.657680094242096,0,AUDUSD,AUDUSD=X,-0.0018817092201128816,-0.0018834818589837329,0.0056746112943719335,0.6510389000177383,0.6538729214668274,0,0.0,-0.0,0.0,7e-05,0.0,0.0,0.0,-0.0,-0.2110979803445593,-0.2240900190111521,0.7759099809888479,1.0096390084112332,-0.2314976199168266
2024-05-10,0.6620998978614807,0.6627098917961121,0.6596802473068237,0.6620998978614807,0,AUDUSD,AUDUSD=X,0.006720294042771746,0.00669781352767279,0.00575265418646019,0.6514408588409424,0.6541181170940399,0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,-0.2110979803445593,-0.2240900190111521,0.7759099809888479,1.0096390084112332,-0.2314976199168266
2024-05-13,0.6601008772850037,0.6630859971046448,0.6586300730705261,0.6601008772850037,0,AUDUSD,AUDUSD=X,-0.003019212935893356,-0.0030237799541197436,0.005275105619668241,0.6520668864250183,0.6542643678188323,0,0.0,-0.0,0.0,7e-05,0.0,0.0,0.0,-0.0,-0.2110979803445593,-0.2240900190111521,0.7759099809888479,1.0096390084112332,-0.2314976199168266
2024-05-14,0.6612882018089294,0.6629101634025574,0.6593000888824463,0.6612882018089294,0,AUDUSD,AUDUSD=X,0.0017987016299829683,0.0017970859033893552,0.005076301751148464,0.6529187858104706,0.6544748902320862,0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,-0.2110979803445593,-0.2240900190111521,0.7759099809888479,1.0096390084112332,-0.2314976199168266
2024-05-15,0.6626027226448059,0.6686699986457825,0.6624200940132141,0.6626027226448059,0,AUDUSD,AUDUSD=X,0.0019878183706902863,0.001985845274091954,0.004881401448972382,0.6539849162101745,0.6547191441059113,0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,-0.2110979803445593,-0.2240900190111521,0.7759099809888479,1.0096390084112332,-0.2314976199168266
2024-05-16,0.6701065301895142,0.6714699268341064,0.6654701828956604,0.6701065301895142,0,AUDUSD,AUDUSD=X,0.011324746017880027,0.011261101139004066,0.0053176277776671626,0.6552911758422851,0.6549886775016784,1,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,-0.2110979803445593,-0.2240900190111521,0.7759099809888479,1.0096390084112332,-0.2314976199168266
2024-05-17,0.6683151721954346,0.6691501140594482,0.6648892164230347,0.6683151721954346,0,AUDUSD,AUDUSD=X,-0.0026732436013912064,-0.0026768230977343285,0.005332158982579192,0.6565834373235703,0.6551123774051666,1,1.0,-0.0026732436013912064,1.0,7e-05,7e-05,0.0005332158982579192,0.0006032158982579192,-0.0032764594996491257,-0.2132069076207278,-0.22663225663923559,0.7733677433607644,1.0096390084112332,-0.234015586840553
2024-05-20,0.6700705885887146,0.6710959076881409,0.6662797927856445,0.6700705885887146,0,AUDUSD,AUDUSD=X,0.002626629569868033,0.0026231860070772516,0.005316953529437826,0.6579570084810257,0.6552651596069335,1,1.0,0.002626629569868033,0.0,7e-05,0.0,0.0,0.0,0.002626629569868033,-0.2111402936189165,-0.22460090605614214,0.7753990939438579,1.0096390084112332,-0.2320036295308905
2024-05-21,0.6672093272209167,0.6679999828338623,0.6647397875785828,0.6672093272209167,0,AUDUSD,AUDUSD=X,-0.004270089474937455,-0.0042792323435267695,0.005476992024896607,0.6590531647205353,0.6553783333301544,1,1.0,-0.004270089474937455,0.0,7e-05,0.0,0.0,0.0,-0.004270089474937455,-0.21450879514833665,-0.22791192956606787,0.7720880704339321,1.0096390084112332,-0.23528304274922085
2024-05-22,0.6667097806930542,0.668489396572113,0.6633301377296448,0.6667097806930542,0,AUDUSD,AUDUSD=X,-0.0007487103484348223,-0.0007489907720071726,0.005422530972210902,0.6599441468715668,0.6554979336261749,1,1.0,-0.0007487103484348223,0.0,7e-05,0.0,0.0,0.0,-0.0007487103484348223,-0.21509690054201358,-0.22848999989430485,0.7715100001056951,1.0096390084112332,-0.23585559424873803
2024-05-23,0.6619185209274292,0.665860116481781,0.6615944504737854,0.6619185209274292,0,AUDUSD,AUDUSD=X,-0.007186424894868648,-0.007212371630496421,0.005750535819781388,0.660555076599121,0.6554811060428619,1,1.0,-0.007186424894868648,0.0,7e-05,0.0,0.0,0.0,-0.007186424894868648,-0.22073754771601806,-0.23403439856570452,0.7659656014342955,1.0096390084112332,-0.2413470606295035
2024-05-24,0.6601487994194031,0.66361403465271,0.6593201160430908,0.6601487994194031,0,AUDUSD,AUDUSD=X,-0.002673624399490371,-0.0026772049166010332,0.005756704498990638,0.6609465181827545,0.6555254864692688,1,1.0,-0.002673624399490371,0.0,7e-05,0.0,0.0,0.0,-0.002673624399490371,-0.2228210028220512,-0.2360823028868696,0.7639176971131304,1.0096390084112332,-0.24337541363894966
2024-05-27,0.6624007821083069,0.6661999225616455,0.6623086333274841,0.6624007821083069,0,AUDUSD,AUDUSD=X,0.0034113258872612295,0.0034055205140402427,0.0057707356608857,0.6613595634698868,0.6556575441360474,1,1.0,0.0034113258872612295,0.0,7e-05,0.0,0.0,0.0,0.0034113258872612295,-0.22016979198994235,-0.23347633067097062,0.7665236693290294,1.0096390084112332,-0.24079432060055783
